Time,Data
10/2/2023 20:00,9.63
10/3/2023 20:00,9.75
10/4/2023 20:00,9.46
10/5/2023 20:00,9.35
10/6/2023 20:00,8.27
10/7/2023 20:00,8.27
10/8/2023 20:00,8.68
10/9/2023 20:00,8.61
10/10/2023 20:00,9.38
10/11/2023 20:00,9.36
10/12/2023 20:00,8.96
10/13/2023 20:00,8.75
10/14/2023 20:00,8.49
10/15/2023 20:00,9.19
10/16/2023 20:00,9.83
10/17/2023 20:00,10.1
10/18/2023 20:00,9.92
10/19/2023 20:00,9.85
10/20/2023 20:00,9.05
10/21/2023 20:00,8.67
10/22/2023 20:00,9.59
10/23/2023 20:00,9.71
10/24/2023 20:00,9.73
10/25/2023 20:00,9.91
10/26/2023 20:00,9.63
10/27/2023 20:00,8.98
10/28/2023 20:00,8.74
10/29/2023 20:00,9.67
10/30/2023 20:00,9.59
10/31/2023 20:00,9.88
11/1/2023 20:00,9.99
11/2/2023 20:00,9.02
11/3/2023 20:00,8.53
11/4/2023 20:00,8.77
11/5/2023 19:00,9.84
11/6/2023 19:00,9.78
