Time,Data
8/3/2023 20:00,74.1
8/4/2023 20:00,69.4
8/5/2023 20:00,69.4
8/6/2023 20:00,76
8/7/2023 20:00,75.8
8/8/2023 20:00,77.9
8/9/2023 20:00,72.4
8/10/2023 20:00,72
8/11/2023 20:00,69
8/12/2023 20:00,70.8
8/13/2023 20:00,75.4
8/14/2023 20:00,75.6
8/15/2023 20:00,76.9
8/16/2023 20:00,76
8/17/2023 20:00,75.5
8/18/2023 20:00,66.5
8/19/2023 20:00,67.8
8/20/2023 20:00,77.2
8/21/2023 20:00,78.7
8/22/2023 20:00,77.9
8/23/2023 20:00,78.8
8/24/2023 20:00,80.1
8/25/2023 20:00,76.5
8/26/2023 20:00,72.9
8/27/2023 20:00,78.4
8/28/2023 20:00,83.7
8/29/2023 20:00,81.6
8/30/2023 20:00,78
8/31/2023 20:00,76.6
9/1/2023 20:00,70.9
9/2/2023 20:00,72
9/3/2023 20:00,72.3
9/4/2023 20:00,81.2
9/5/2023 20:00,83.1
9/6/2023 20:00,80.9
9/7/2023 20:00,78.2
9/8/2023 20:00,71.2
9/9/2023 20:00,70.7
9/10/2023 20:00,81.2
9/11/2023 20:00,83.5
9/12/2023 20:00,80.9
9/13/2023 20:00,82.3
9/14/2023 20:00,80.4
9/15/2023 20:00,72.8
9/16/2023 20:00,72.9
9/17/2023 20:00,78.9
9/18/2023 20:00,78.3
9/19/2023 20:00,81.7
9/20/2023 20:00,83.3
9/21/2023 20:00,83.6
9/22/2023 20:00,73
9/23/2023 20:00,71.4
9/24/2023 20:00,78.8
9/25/2023 20:00,78.2
9/26/2023 20:00,81.4
9/27/2023 20:00,80.6
9/28/2023 20:00,77.1
9/29/2023 20:00,68.9
9/30/2023 20:00,69
10/1/2023 20:00,78.5
10/2/2023 20:00,79.1
10/3/2023 20:00,81.6
10/4/2023 20:00,81.3
10/5/2023 20:00,80.2
10/6/2023 20:00,69.5
10/7/2023 20:00,76.4
10/8/2023 20:00,86.7
10/9/2023 20:00,92.4
10/10/2023 20:00,86.6
10/11/2023 20:00,84.5
10/12/2023 20:00,81.7
10/13/2023 20:00,83.3
10/14/2023 20:00,83.7
10/15/2023 20:00,83.7
10/16/2023 20:00,83.8
10/17/2023 20:00,89.5
10/18/2023 20:00,85.3
10/19/2023 20:00,79.2
10/20/2023 20:00,69.3
10/21/2023 20:00,79.8
10/22/2023 20:00,91.5
10/23/2023 20:00,98.2
10/24/2023 20:00,85.5
10/25/2023 20:00,88.2
10/26/2023 20:00,77
10/27/2023 20:00,73
10/28/2023 20:00,82.9
10/29/2023 20:00,90
10/30/2023 20:00,94.5
10/31/2023 20:00,105
11/1/2023 20:00,96.2
11/2/2023 20:00,95.4
11/3/2023 20:00,87
11/4/2023 20:00,81.5
11/5/2023 19:00,94.2
11/6/2023 19:00,85.7
