Time,Data
8/12/2023 20:00,31.1
8/13/2023 20:00,41.8
8/14/2023 20:00,41.9
8/15/2023 20:00,42.9
8/16/2023 20:00,42.5
8/17/2023 20:00,41.3
8/18/2023 20:00,33.6
8/19/2023 20:00,34.4
8/20/2023 20:00,45.1
8/21/2023 20:00,44
8/22/2023 20:00,44.3
8/23/2023 20:00,44
8/24/2023 20:00,42.7
8/25/2023 20:00,36.5
8/26/2023 20:00,34.6
8/27/2023 20:00,44.2
8/28/2023 20:00,45
8/29/2023 20:00,45.5
8/30/2023 20:00,45.5
8/31/2023 20:00,43.1
9/1/2023 20:00,35.4
9/2/2023 20:00,34
9/3/2023 20:00,40.7
9/4/2023 20:00,45
9/5/2023 20:00,45.6
9/6/2023 20:00,47
9/7/2023 20:00,44
9/8/2023 20:00,32.4
9/9/2023 20:00,32.1
9/10/2023 20:00,45
9/11/2023 20:00,45.3
9/12/2023 20:00,43.2
9/13/2023 20:00,42.5
9/14/2023 20:00,41.8
9/15/2023 20:00,33.4
9/16/2023 20:00,31.1
9/17/2023 20:00,40.9
9/18/2023 20:00,43.2
9/19/2023 20:00,43.7
9/20/2023 20:00,44.3
9/21/2023 20:00,42
9/22/2023 20:00,34
9/23/2023 20:00,33.3
9/24/2023 20:00,42.6
9/25/2023 20:00,44.9
9/26/2023 20:00,43.9
9/27/2023 20:00,44.1
9/28/2023 20:00,43
9/29/2023 20:00,34
9/30/2023 20:00,31.9
10/1/2023 20:00,43.1
10/2/2023 20:00,44.5
10/3/2023 20:00,45.2
10/4/2023 20:00,44.1
10/5/2023 20:00,43.4
10/6/2023 20:00,31.2
10/7/2023 20:00,30.2
10/8/2023 20:00,40.6
10/9/2023 20:00,43.2
10/10/2023 20:00,44.1
10/11/2023 20:00,43.9
10/12/2023 20:00,38.6
10/13/2023 20:00,31.9
10/14/2023 20:00,31.7
10/15/2023 20:00,42
10/16/2023 20:00,45.8
10/17/2023 20:00,45.3
10/18/2023 20:00,46
10/19/2023 20:00,44.9
10/20/2023 20:00,33.3
10/21/2023 20:00,31.7
10/22/2023 20:00,41.8
10/23/2023 20:00,45.5
10/24/2023 20:00,45.2
10/25/2023 20:00,43.8
10/26/2023 20:00,42.1
10/27/2023 20:00,33.6
10/28/2023 20:00,33.5
10/29/2023 20:00,43.7
10/30/2023 20:00,45
10/31/2023 20:00,45.9
11/1/2023 20:00,45.8
11/2/2023 20:00,41.3
11/3/2023 20:00,35.2
11/4/2023 20:00,33.8
11/5/2023 19:00,45.5
11/6/2023 19:00,44.9
