Time,Data
10/26/2023 20:00,124
10/27/2023 20:00,111
10/28/2023 20:00,111
10/29/2023 20:00,121
10/30/2023 20:00,120
10/31/2023 20:00,119
11/1/2023 20:00,117
11/2/2023 20:00,111
11/3/2023 20:00,105
11/4/2023 20:00,107
11/5/2023 19:00,117
11/6/2023 19:00,112
